Fold,Model,Padding,Image_ID,Modality,Dice,IoU,Recall,Precision,HD95,ASD
0,ST-SAM,-5,Color1_000290,Colour,0.9256763458251953,0.8616364002227783,0.8792320093370838,0.9773011131698451,14.866068840026855,1.736415147781372
0,ST-SAM,-5,Color1_000002,Colour,0.922225832939148,0.8556763529777527,0.9208773354247866,0.9235782955089149,6.0,1.5275120735168457
0,ST-SAM,-5,Color1_000039,Colour,0.9063507914543152,0.8287400007247925,0.8369234614875662,0.988338909614823,7.280109882354736,1.9361677169799805
0,ST-SAM,-5,Color1_000648,Colour,0.9512588977813721,0.9070483446121216,0.9437482438356983,0.9588900307777269,2.2360680103302,0.8240072131156921
0,ST-SAM,-5,Color1_000752,Colour,0.928943395614624,0.8673149347305298,0.9733370642399529,0.8884226657099127,5.385164737701416,1.710524559020996
0,ST-SAM,-5,Color1_000365,Colour,0.9308279156684875,0.8706062436103821,0.8816682831916693,0.9857932978713158,8.5440034866333,1.6467785835266113
0,ST-SAM,-5,Color1_000696,Colour,0.9584065675735474,0.920134961605072,0.9394246116529874,0.9781714262352668,12.625272750854492,2.1577553749084473
0,ST-SAM,-5,Color1_000682,Colour,0.9529959559440613,0.9102122783660889,0.9371859296159845,0.9693485225714009,7.0,1.3148255348205566
0,ST-SAM,-5,Color1_000065,Colour,0.8691095113754272,0.768517792224884,0.7763789439943048,0.9869960987309196,6.0,1.7651004791259766
0,ST-SAM,-5,Color1_000576,Colour,0.9467135667800903,0.8988187313079834,0.9356343283185365,0.9580583535534014,4.0,1.1542106866836548
0,ST-SAM,-5,Color1_000330,Colour,0.8683197498321533,0.7672836184501648,0.88703587154759,0.8503770738423546,11.401754379272461,2.723210334777832
0,ST-SAM,-5,Color1_000050,Colour,0.8999640345573425,0.818122386932373,0.8364324684981387,0.9739401010648295,7.071067810058594,1.916709303855896
0,ST-SAM,-5,Color1_000724,Colour,0.8825592994689941,0.7898041605949402,0.9065220493145053,0.8598307952040724,11.401754379272461,2.6474411487579346
0,ST-SAM,-5,Color1_000348,Colour,0.9398144483566284,0.8864622712135315,0.8992566933030773,0.984203459364647,3.605551242828369,0.7767769694328308
0,ST-SAM,-5,Color1_000655,Colour,0.9361370801925659,0.879941463470459,0.9310611927535423,0.9412685981543633,3.1622776985168457,0.4705062210559845
0,ST-SAM,-5,Color1_000271,Colour,0.9398884177207947,0.8865938782691956,0.9118958031310046,0.9696540686341466,5.099019527435303,1.302130937576294
0,ST-SAM,-5,Color1_000048,Colour,0.8655560612678528,0.7629782557487488,0.7769417165682347,0.9769866088543833,9.0,2.0663840770721436
0,ST-SAM,-5,Color1_000688,Colour,0.9329599142074585,0.8743438124656677,0.889151873743875,0.9813084111864716,14.177264213562012,3.0422158241271973
0,ST-SAM,-5,Color1_000347,Colour,0.9136157035827637,0.8409692049026489,0.873118751963845,0.958052073172848,5.923915863037109,1.0573084354400635
0,ST-SAM,-5,Color1_000358,Colour,0.9377621412277222,0.8828174471855164,0.9437466233830533,0.9318530372119855,4.4721360206604,1.0523641109466553
0,ST-SAM,-5,Color1_000389,Colour,0.9407400488853455,0.8881106376647949,0.896344712411767,0.989762296972238,5.0,1.3007396459579468
0,ST-SAM,-5,Color1_000301,Colour,0.9317182302474976,0.8721652030944824,0.8896385541556187,0.9779762354516025,5.0,1.0047063827514648
0,ST-SAM,-5,Color1_000201,Colour,0.8876793384552002,0.7980427145957947,0.8075624576170239,0.9854435591910344,3.1622776985168457,0.6739604473114014
0,ST-SAM,-5,Color1_000628,Colour,0.9398208260536194,0.886473536491394,0.902415008245107,0.9804617116565055,5.656854152679443,1.353643536567688
